from,to,value,type,lng1,lat1,lng2,lat2
丽水,南京,0.96,move_out,119.929576,28.4563,118.778074,32.057236
丽水,宁德,0.88,move_out,119.929576,28.4563,119.542082,26.656527
丽水,无锡,0.74,move_out,119.929576,28.4563,120.305456,31.570037
丽水,上饶,0.6,move_out,119.929576,28.4563,117.955464,28.457623
丽水,福州,0.55,move_out,119.929576,28.4563,119.330221,26.047125
丽水,南昌,0.39,move_out,119.929576,28.4563,115.893528,28.689578
丽水,北京,0.31,move_out,119.929576,28.4563,116.395645,39.929986
丽水,南平,2.92,move_in,119.929576,28.4563,118.181883,26.643626
丽水,上海,2.87,move_in,119.929576,28.4563,121.487899,31.249162
丽水,上饶,1.64,move_in,119.929576,28.4563,117.955464,28.457623
丽水,宁德,1.6,move_in,119.929576,28.4563,119.542082,26.656527
丽水,苏州,1.13,move_in,119.929576,28.4563,120.619907,31.317987
丽水,福州,0.83,move_in,119.929576,28.4563,119.330221,26.047125
丽水,抚州,0.7,move_in,119.929576,28.4563,116.360919,27.954545
丽水,九江,0.58,move_in,119.929576,28.4563,115.999848,29.71964
丽水,黄冈,0.58,move_in,119.929576,28.4563,114.906618,30.446109
丽水,宜春,0.5,move_in,119.929576,28.4563,114.400039,27.81113
绍兴,上海,12.53,move_out,120.592467,30.002365,121.487899,31.249162
绍兴,苏州,2.35,move_out,120.592467,30.002365,120.619907,31.317987
绍兴,南京,1.32,move_out,120.592467,30.002365,118.778074,32.057236
绍兴,无锡,0.72,move_out,120.592467,30.002365,120.305456,31.570037
绍兴,北京,0.71,move_out,120.592467,30.002365,116.395645,39.929986
绍兴,合肥,0.6,move_out,120.592467,30.002365,117.282699,31.866942
绍兴,阜阳,0.5,move_out,120.592467,30.002365,115.820932,32.901211
绍兴,武汉,0.47,move_out,120.592467,30.002365,114.3162,30.581084
绍兴,上饶,0.45,move_out,120.592467,30.002365,117.955464,28.457623
绍兴,南昌,0.4,move_out,120.592467,30.002365,115.893528,28.689578
绍兴,上海,5.24,move_in,120.592467,30.002365,121.487899,31.249162
绍兴,苏州,2.25,move_in,120.592467,30.002365,120.619907,31.317987
绍兴,上饶,1.68,move_in,120.592467,30.002365,117.955464,28.457623
绍兴,阜阳,1.28,move_in,120.592467,30.002365,115.820932,32.901211
绍兴,无锡,0.78,move_in,120.592467,30.002365,120.305456,31.570037
绍兴,亳州,0.77,move_in,120.592467,30.002365,115.787928,33.871211
绍兴,南京,0.69,move_in,120.592467,30.002365,118.778074,32.057236
绍兴,蚌埠,0.64,move_in,120.592467,30.002365,117.35708,32.929499
绍兴,信阳,0.64,move_in,120.592467,30.002365,114.085491,32.128582
绍兴,安庆,0.63,move_in,120.592467,30.002365,117.058739,30.537898
湖州,上海,17.83,move_out,120.137243,30.877925,121.487899,31.249162
湖州,苏州,8.56,move_out,120.137243,30.877925,120.619907,31.317987
湖州,宣城,3.61,move_out,120.137243,30.877925,118.752096,30.951642
湖州,无锡,3.09,move_out,120.137243,30.877925,120.305456,31.570037
湖州,南京,2.66,move_out,120.137243,30.877925,118.778074,32.057236
湖州,常州,1.63,move_out,120.137243,30.877925,119.981861,31.771397
湖州,合肥,0.93,move_out,120.137243,30.877925,117.282699,31.866942
湖州,安庆,0.65,move_out,120.137243,30.877925,117.058739,30.537898
湖州,北京,0.5,move_out,120.137243,30.877925,116.395645,39.929986
湖州,镇江,0.48,move_out,120.137243,30.877925,119.455835,32.204409
湖州,宣城,7.61,move_in,120.137243,30.877925,118.752096,30.951642
湖州,苏州,7.58,move_in,120.137243,30.877925,120.619907,31.317987
湖州,上海,6.63,move_in,120.137243,30.877925,121.487899,31.249162
湖州,安庆,4.76,move_in,120.137243,30.877925,117.058739,30.537898
湖州,无锡,2.45,move_in,120.137243,30.877925,120.305456,31.570037
湖州,黄山,1.56,move_in,120.137243,30.877925,118.29357,29.734435
湖州,阜阳,1.42,move_in,120.137243,30.877925,115.820932,32.901211
湖州,南京,1.4,move_in,120.137243,30.877925,118.778074,32.057236
湖州,常州,1.27,move_in,120.137243,30.877925,119.981861,31.771397
湖州,信阳,0.96,move_in,120.137243,30.877925,114.085491,32.128582
北海,广州,5.73,move_out,109.122628,21.472718,113.30765,23.120049
北海,深圳,4.51,move_out,109.122628,21.472718,114.025974,22.546054
北海,湛江,3.36,move_out,109.122628,21.472718,110.365067,21.257463
北海,东莞,2.71,move_out,109.122628,21.472718,113.763434,23.043024
北海,贵阳,2.68,move_out,109.122628,21.472718,106.709177,26.629907
北海,佛山,2.51,move_out,109.122628,21.472718,113.134026,23.035095
北海,重庆,1.75,move_out,109.122628,21.472718,106.530635,29.544606
北海,昆明,1.66,move_out,109.122628,21.472718,102.714601,25.049153
北海,黔南,1.54,move_out,109.122628,21.472718,107.523205,26.264536
北海,成都,1.05,move_out,109.122628,21.472718,104.067923,30.679943
北海,湛江,6.81,move_in,109.122628,21.472718,110.365067,21.257463
北海,茂名,2.23,move_in,109.122628,21.472718,110.931245,21.668226
北海,广州,1.92,move_in,109.122628,21.472718,113.30765,23.120049
北海,深圳,1.02,move_in,109.122628,21.472718,114.025974,22.546054
北海,阳江,0.74,move_in,109.122628,21.472718,111.97701,21.871517
北海,佛山,0.73,move_in,109.122628,21.472718,113.134026,23.035095
北海,贵阳,0.73,move_in,109.122628,21.472718,106.709177,26.629907
北海,昆明,0.61,move_in,109.122628,21.472718,102.714601,25.049153
北海,东莞,0.61,move_in,109.122628,21.472718,113.763434,23.043024
北海,黔南,0.54,move_in,109.122628,21.472718,107.523205,26.264536
赤峰,北京,23.44,move_out,118.930761,42.297112,116.395645,39.929986
赤峰,承德,8.2,move_out,118.930761,42.297112,117.933822,40.992521
赤峰,朝阳,6.02,move_out,118.930761,42.297112,120.446163,41.571828
赤峰,天津,4.65,move_out,118.930761,42.297112,117.210813,39.14393
赤峰,沈阳,4.46,move_out,118.930761,42.297112,123.432791,41.808645
赤峰,大连,2.5,move_out,118.930761,42.297112,121.593478,38.94871
赤峰,廊坊,2.07,move_out,118.930761,42.297112,116.703602,39.518611
赤峰,唐山,1.55,move_out,118.930761,42.297112,118.183451,39.650531
赤峰,锦州,1.38,move_out,118.930761,42.297112,121.147749,41.130879
赤峰,长春,1.06,move_out,118.930761,42.297112,125.313642,43.898338
赤峰,朝阳,11.68,move_in,118.930761,42.297112,120.446163,41.571828
赤峰,北京,7.49,move_in,118.930761,42.297112,116.395645,39.929986
赤峰,承德,7.22,move_in,118.930761,42.297112,117.933822,40.992521
赤峰,沈阳,2.95,move_in,118.930761,42.297112,123.432791,41.808645
赤峰,唐山,2.18,move_in,118.930761,42.297112,118.183451,39.650531
赤峰,锦州,2.17,move_in,118.930761,42.297112,121.147749,41.130879
赤峰,大连,2.07,move_in,118.930761,42.297112,121.593478,38.94871
赤峰,天津,1.9,move_in,118.930761,42.297112,117.210813,39.14393
赤峰,葫芦岛,1.38,move_in,118.930761,42.297112,120.860758,40.74303
赤峰,廊坊,1.15,move_in,118.930761,42.297112,116.703602,39.518611
六安,上海,15.85,move_out,116.505253,31.755558,121.487899,31.249162
六安,苏州,9.46,move_out,116.505253,31.755558,120.619907,31.317987
六安,南京,3.95,move_out,116.505253,31.755558,118.778074,32.057236
六安,无锡,3.14,move_out,116.505253,31.755558,120.305456,31.570037
六安,杭州,3.1,move_out,116.505253,31.755558,120.219375,30.259244
六安,常州,1.69,move_out,116.505253,31.755558,119.981861,31.771397
六安,信阳,1.28,move_out,116.505253,31.755558,114.085491,32.128582
六安,武汉,1.02,move_out,116.505253,31.755558,114.3162,30.581084
六安,嘉兴,0.97,move_out,116.505253,31.755558,120.760428,30.773992
六安,宁波,0.97,move_out,116.505253,31.755558,121.579006,29.885259
六安,上海,5.9,move_in,116.505253,31.755558,121.487899,31.249162
六安,苏州,3.88,move_in,116.505253,31.755558,120.619907,31.317987
六安,信阳,3.75,move_in,116.505253,31.755558,114.085491,32.128582
六安,南京,1.82,move_in,116.505253,31.755558,118.778074,32.057236
六安,无锡,1.53,move_in,116.505253,31.755558,120.305456,31.570037
六安,杭州,1.35,move_in,116.505253,31.755558,120.219375,30.259244
六安,武汉,1.04,move_in,116.505253,31.755558,114.3162,30.581084
六安,黄冈,1.02,move_in,116.505253,31.755558,114.906618,30.446109
六安,常州,0.88,move_in,116.505253,31.755558,119.981861,31.771397
六安,北京,0.52,move_in,116.505253,31.755558,116.395645,39.929986
池州,上海,11.96,move_out,117.494477,30.660019,121.487899,31.249162
池州,南京,5.67,move_out,117.494477,30.660019,118.778074,32.057236
池州,杭州,4.92,move_out,117.494477,30.660019,120.219375,30.259244
池州,苏州,4.75,move_out,117.494477,30.660019,120.619907,31.317987
池州,常州,1.71,move_out,117.494477,30.660019,119.981861,31.771397
池州,宁波,1.71,move_out,117.494477,30.660019,121.579006,29.885259
池州,无锡,1.34,move_out,117.494477,30.660019,120.305456,31.570037
池州,北京,1.27,move_out,117.494477,30.660019,116.395645,39.929986
池州,温州,1.26,move_out,117.494477,30.660019,120.690635,28.002838
池州,嘉兴,1.1,move_out,117.494477,30.660019,120.760428,30.773992
池州,上海,3.22,move_in,117.494477,30.660019,121.487899,31.249162
池州,南京,2.4,move_in,117.494477,30.660019,118.778074,32.057236
池州,九江,2.29,move_in,117.494477,30.660019,115.999848,29.71964
池州,杭州,1.85,move_in,117.494477,30.660019,120.219375,30.259244
池州,苏州,1.67,move_in,117.494477,30.660019,120.619907,31.317987
池州,上饶,1.54,move_in,117.494477,30.660019,117.955464,28.457623
池州,常州,0.93,move_in,117.494477,30.660019,119.981861,31.771397
池州,无锡,0.88,move_in,117.494477,30.660019,120.305456,31.570037
池州,北京,0.69,move_in,117.494477,30.660019,116.395645,39.929986
池州,宁波,0.56,move_in,117.494477,30.660019,121.579006,29.885259
福州,上海,3.01,move_out,119.330221,26.047125,121.487899,31.249162
福州,深圳,2.22,move_out,119.330221,26.047125,114.025974,22.546054
福州,温州,1.8,move_out,119.330221,26.047125,120.690635,28.002838
福州,广州,1.34,move_out,119.330221,26.047125,113.30765,23.120049
福州,杭州,1.2,move_out,119.330221,26.047125,120.219375,30.259244
福州,南昌,1.2,move_out,119.330221,26.047125,115.893528,28.689578
福州,武汉,1.14,move_out,119.330221,26.047125,114.3162,30.581084
福州,北京,0.98,move_out,119.330221,26.047125,116.395645,39.929986
福州,东莞,0.9,move_out,119.330221,26.047125,113.763434,23.043024
福州,重庆,0.76,move_out,119.330221,26.047125,106.530635,29.544606
福州,上饶,1.28,move_in,119.330221,26.047125,117.955464,28.457623
福州,抚州,1.15,move_in,119.330221,26.047125,116.360919,27.954545
福州,温州,1.05,move_in,119.330221,26.047125,120.690635,28.002838
福州,上海,1.03,move_in,119.330221,26.047125,121.487899,31.249162
福州,赣州,0.83,move_in,119.330221,26.047125,114.935909,25.845296
福州,杭州,0.66,move_in,119.330221,26.047125,120.219375,30.259244
福州,九江,0.65,move_in,119.330221,26.047125,115.999848,29.71964
福州,宜春,0.64,move_in,119.330221,26.047125,114.400039,27.81113
福州,深圳,0.63,move_in,119.330221,26.047125,114.025974,22.546054
福州,南昌,0.6,move_in,119.330221,26.047125,115.893528,28.689578
惠州,赣州,0.7,move_out,114.410658,23.11354,114.935909,25.845296
惠州,长沙,0.38,move_out,114.410658,23.11354,112.979353,28.213478
惠州,重庆,0.32,move_out,114.410658,23.11354,106.530635,29.544606
惠州,南宁,0.24,move_out,114.410658,23.11354,108.297234,22.806493
惠州,吉安,0.24,move_out,114.410658,23.11354,114.992039,27.113848
惠州,武汉,0.23,move_out,114.410658,23.11354,114.3162,30.581084
惠州,厦门,0.22,move_out,114.410658,23.11354,118.103886,24.489231
惠州,郴州,0.21,move_out,114.410658,23.11354,113.037704,25.782264
惠州,衡阳,0.2,move_out,114.410658,23.11354,112.583819,26.898164
惠州,永州,0.18,move_out,114.410658,23.11354,111.614648,26.435972
惠州,赣州,2.84,move_in,114.410658,23.11354,114.935909,25.845296
惠州,吉安,1.25,move_in,114.410658,23.11354,114.992039,27.113848
惠州,衡阳,0.98,move_in,114.410658,23.11354,112.583819,26.898164
惠州,郴州,0.93,move_in,114.410658,23.11354,113.037704,25.782264
惠州,玉林,0.9,move_in,114.410658,23.11354,110.151676,22.643974
惠州,永州,0.85,move_in,114.410658,23.11354,111.614648,26.435972
惠州,邵阳,0.85,move_in,114.410658,23.11354,111.461525,27.236811
惠州,南宁,0.62,move_in,114.410658,23.11354,108.297234,22.806493
惠州,常德,0.57,move_in,114.410658,23.11354,111.653718,29.012149
惠州,黄冈,0.53,move_in,114.410658,23.11354,114.906618,30.446109
江门,南宁,0.46,move_out,113.078125,22.575117,108.297234,22.806493
江门,梧州,0.44,move_out,113.078125,22.575117,111.305472,23.485395
江门,贵港,0.39,move_out,113.078125,22.575117,109.613708,23.103373
江门,玉林,0.25,move_out,113.078125,22.575117,110.151676,22.643974
江门,长沙,0.25,move_out,113.078125,22.575117,112.979353,28.213478
江门,桂林,0.23,move_out,113.078125,22.575117,110.26092,25.262901
江门,贺州,0.23,move_out,113.078125,22.575117,111.552594,24.411054
江门,重庆,0.22,move_out,113.078125,22.575117,106.530635,29.544606
江门,柳州,0.21,move_out,113.078125,22.575117,109.422402,24.329053
江门,百色,0.2,move_out,113.078125,22.575117,106.631821,23.901512
江门,贵港,2.91,move_in,113.078125,22.575117,109.613708,23.103373
江门,梧州,2.56,move_in,113.078125,22.575117,111.305472,23.485395
江门,玉林,1.89,move_in,113.078125,22.575117,110.151676,22.643974
江门,赣州,1.53,move_in,113.078125,22.575117,114.935909,25.845296
江门,南宁,1.53,move_in,113.078125,22.575117,108.297234,22.806493
江门,贺州,1.21,move_in,113.078125,22.575117,111.552594,24.411054
江门,桂林,1.2,move_in,113.078125,22.575117,110.26092,25.262901
江门,百色,0.93,move_in,113.078125,22.575117,106.631821,23.901512
江门,永州,0.89,move_in,113.078125,22.575117,111.614648,26.435972
江门,钦州,0.8,move_in,113.078125,22.575117,108.638798,21.97335
汕头,漳州,2.43,move_out,116.72865,23.383908,117.676205,24.517065
汕头,厦门,1.13,move_out,116.72865,23.383908,118.103886,24.489231
汕头,赣州,0.76,move_out,116.72865,23.383908,114.935909,25.845296
汕头,泉州,0.56,move_out,116.72865,23.383908,118.600362,24.901652
汕头,福州,0.4,move_out,116.72865,23.383908,119.330221,26.047125
汕头,上海,0.34,move_out,116.72865,23.383908,121.487899,31.249162
汕头,龙岩,0.24,move_out,116.72865,23.383908,117.017997,25.078685
汕头,重庆,0.19,move_out,116.72865,23.383908,106.530635,29.544606
汕头,南阳,0.17,move_out,116.72865,23.383908,112.542842,33.01142
汕头,北京,0.16,move_out,116.72865,23.383908,116.395645,39.929986
汕头,漳州,6.9,move_in,116.72865,23.383908,117.676205,24.517065
汕头,赣州,5.45,move_in,116.72865,23.383908,114.935909,25.845296
汕头,厦门,1.09,move_in,116.72865,23.383908,118.103886,24.489231
汕头,泉州,1.02,move_in,116.72865,23.383908,118.600362,24.901652
汕头,九江,0.96,move_in,116.72865,23.383908,115.999848,29.71964
汕头,龙岩,0.86,move_in,116.72865,23.383908,117.017997,25.078685
汕头,抚州,0.61,move_in,116.72865,23.383908,116.360919,27.954545
汕头,吉安,0.56,move_in,116.72865,23.383908,114.992039,27.113848
汕头,南阳,0.52,move_in,116.72865,23.383908,112.542842,33.01142
汕头,福州,0.42,move_in,116.72865,23.383908,119.330221,26.047125
梧州,佛山,15.35,move_out,111.305472,23.485395,113.134026,23.035095
梧州,广州,13.04,move_out,111.305472,23.485395,113.30765,23.120049
梧州,深圳,9.53,move_out,111.305472,23.485395,114.025974,22.546054
梧州,中山,8.33,move_out,111.305472,23.485395,113.42206,22.545178
梧州,东莞,8.09,move_out,111.305472,23.485395,113.763434,23.043024
梧州,江门,3.26,move_out,111.305472,23.485395,113.078125,22.575117
梧州,肇庆,3.05,move_out,111.305472,23.485395,112.479653,23.078663
梧州,云浮,1.46,move_out,111.305472,23.485395,112.050946,22.937976
梧州,珠海,1.25,move_out,111.305472,23.485395,113.562447,22.256915
梧州,茂名,1,move_out,111.305472,23.485395,110.931245,21.668226
梧州,佛山,5.55,move_in,111.305472,23.485395,113.134026,23.035095
梧州,广州,5.01,move_in,111.305472,23.485395,113.30765,23.120049
梧州,肇庆,5.01,move_in,111.305472,23.485395,112.479653,23.078663
梧州,云浮,2.96,move_in,111.305472,23.485395,112.050946,22.937976
梧州,茂名,2.6,move_in,111.305472,23.485395,110.931245,21.668226
梧州,中山,2.38,move_in,111.305472,23.485395,113.42206,22.545178
梧州,深圳,1.78,move_in,111.305472,23.485395,114.025974,22.546054
梧州,东莞,1.58,move_in,111.305472,23.485395,113.763434,23.043024
梧州,江门,1.52,move_in,111.305472,23.485395,113.078125,22.575117
梧州,阳江,1.04,move_in,111.305472,23.485395,111.97701,21.871517
柳州,深圳,4.37,move_out,109.422402,24.329053,114.025974,22.546054
柳州,广州,3.71,move_out,109.422402,24.329053,113.30765,23.120049
柳州,东莞,3.62,move_out,109.422402,24.329053,113.763434,23.043024
柳州,佛山,2.2,move_out,109.422402,24.329053,113.134026,23.035095
柳州,黔东南,2,move_out,109.422402,24.329053,107.985353,26.583992
柳州,中山,1.22,move_out,109.422402,24.329053,113.42206,22.545178
柳州,怀化,0.85,move_out,109.422402,24.329053,109.986959,27.557483
柳州,江门,0.73,move_out,109.422402,24.329053,113.078125,22.575117
柳州,湛江,0.66,move_out,109.422402,24.329053,110.365067,21.257463
柳州,肇庆,0.63,move_out,109.422402,24.329053,112.479653,23.078663
柳州,黔东南,1.34,move_in,109.422402,24.329053,107.985353,26.583992
柳州,广州,0.95,move_in,109.422402,24.329053,113.30765,23.120049
柳州,怀化,0.85,move_in,109.422402,24.329053,109.986959,27.557483
柳州,永州,0.84,move_in,109.422402,24.329053,111.614648,26.435972
柳州,衡阳,0.79,move_in,109.422402,24.329053,112.583819,26.898164
柳州,邵阳,0.74,move_in,109.422402,24.329053,111.461525,27.236811
柳州,湛江,0.67,move_in,109.422402,24.329053,110.365067,21.257463
柳州,深圳,0.61,move_in,109.422402,24.329053,114.025974,22.546054
柳州,茂名,0.55,move_in,109.422402,24.329053,110.931245,21.668226
柳州,佛山,0.53,move_in,109.422402,24.329053,113.134026,23.035095
黔南,河池,2.54,move_out,107.523205,26.264536,108.069948,24.699521
黔南,重庆,2.27,move_out,107.523205,26.264536,106.530635,29.544606
黔南,东莞,1.3,move_out,107.523205,26.264536,113.763434,23.043024
黔南,深圳,1.28,move_out,107.523205,26.264536,114.025974,22.546054
黔南,广州,1.2,move_out,107.523205,26.264536,113.30765,23.120049
黔南,昆明,0.79,move_out,107.523205,26.264536,102.714601,25.049153
黔南,成都,0.65,move_out,107.523205,26.264536,104.067923,30.679943
黔南,南宁,0.59,move_out,107.523205,26.264536,108.297234,22.806493
黔南,柳州,0.51,move_out,107.523205,26.264536,109.422402,24.329053
黔南,宁波,0.46,move_out,107.523205,26.264536,121.579006,29.885259
黔南,河池,2.95,move_in,107.523205,26.264536,108.069948,24.699521
黔南,重庆,2.92,move_in,107.523205,26.264536,106.530635,29.544606
黔南,北海,1.31,move_in,107.523205,26.264536,109.122628,21.472718
黔南,桂林,0.88,move_in,107.523205,26.264536,110.26092,25.262901
黔南,广州,0.82,move_in,107.523205,26.264536,113.30765,23.120049
黔南,南宁,0.81,move_in,107.523205,26.264536,108.297234,22.806493
黔南,泸州,0.68,move_in,107.523205,26.264536,105.44397,28.89593
黔南,成都,0.67,move_in,107.523205,26.264536,104.067923,30.679943
黔南,深圳,0.59,move_in,107.523205,26.264536,114.025974,22.546054
黔南,防城港,0.57,move_in,107.523205,26.264536,108.351791,21.617398
保定,北京,38.14,move_out,115.49481,38.886565,116.395645,39.929986
保定,天津,7.89,move_out,115.49481,38.886565,117.210813,39.14393
保定,忻州,1.07,move_out,115.49481,38.886565,112.727939,38.461031
保定,大同,0.91,move_out,115.49481,38.886565,113.290509,40.113744
保定,太原,0.79,move_out,115.49481,38.886565,112.550864,37.890277
保定,郑州,0.53,move_out,115.49481,38.886565,113.649644,34.75661
保定,西安,0.41,move_out,115.49481,38.886565,108.953098,34.2778
保定,济南,0.4,move_out,115.49481,38.886565,117.024967,36.682785
保定,德州,0.38,move_out,115.49481,38.886565,116.328161,37.460826
保定,呼和浩特,0.37,move_out,115.49481,38.886565,111.660351,40.828319
保定,北京,22.14,move_in,115.49481,38.886565,116.395645,39.929986
保定,天津,4.55,move_in,115.49481,38.886565,117.210813,39.14393
保定,大同,1.67,move_in,115.49481,38.886565,113.290509,40.113744
保定,忻州,1.67,move_in,115.49481,38.886565,112.727939,38.461031
保定,德州,0.6,move_in,115.49481,38.886565,116.328161,37.460826
保定,晋中,0.59,move_in,115.49481,38.886565,112.738514,37.693362
保定,烟台,0.58,move_in,115.49481,38.886565,121.309555,37.536562
保定,太原,0.52,move_in,115.49481,38.886565,112.550864,37.890277
保定,青岛,0.41,move_in,115.49481,38.886565,120.384428,36.105215
保定,聊城,0.4,move_in,115.49481,38.886565,115.986869,36.455829
周口,北京,4.44,move_out,114.654102,33.623741,116.395645,39.929986
周口,上海,3.72,move_out,114.654102,33.623741,121.487899,31.249162
周口,阜阳,2.53,move_out,114.654102,33.623741,115.820932,32.901211
周口,滁州,2.32,move_out,114.654102,33.623741,118.32457,32.317351
周口,苏州,2.12,move_out,114.654102,33.623741,120.619907,31.317987
周口,亳州,1.38,move_out,114.654102,33.623741,115.787928,33.871211
周口,杭州,1.18,move_out,114.654102,33.623741,120.219375,30.259244
周口,武汉,0.93,move_out,114.654102,33.623741,114.3162,30.581084
周口,西安,0.8,move_out,114.654102,33.623741,108.953098,34.2778
周口,宁波,0.78,move_out,114.654102,33.623741,121.579006,29.885259
周口,阜阳,5.78,move_in,114.654102,33.623741,115.820932,32.901211
周口,北京,2.95,move_in,114.654102,33.623741,116.395645,39.929986
周口,亳州,2.75,move_in,114.654102,33.623741,115.787928,33.871211
周口,上海,1.55,move_in,114.654102,33.623741,121.487899,31.249162
周口,武汉,0.93,move_in,114.654102,33.623741,114.3162,30.581084
周口,苏州,0.92,move_in,114.654102,33.623741,120.619907,31.317987
周口,杭州,0.83,move_in,114.654102,33.623741,120.219375,30.259244
周口,西安,0.66,move_in,114.654102,33.623741,108.953098,34.2778
周口,天津,0.63,move_in,114.654102,33.623741,117.210813,39.14393
周口,金华,0.56,move_in,114.654102,33.623741,119.652576,29.102899
南阳,北京,3.04,move_out,112.542842,33.01142,116.395645,39.929986
南阳,武汉,2.3,move_out,112.542842,33.01142,114.3162,30.581084
南阳,西安,2.18,move_out,112.542842,33.01142,108.953098,34.2778
南阳,上海,2.03,move_out,112.542842,33.01142,121.487899,31.249162
南阳,苏州,1.89,move_out,112.542842,33.01142,120.619907,31.317987
南阳,深圳,1.6,move_out,112.542842,33.01142,114.025974,22.546054
南阳,东莞,1.55,move_out,112.542842,33.01142,113.763434,23.043024
南阳,十堰,1.52,move_out,112.542842,33.01142,110.801229,32.636994
南阳,杭州,1.42,move_out,112.542842,33.01142,120.219375,30.259244
南阳,广州,0.86,move_out,112.542842,33.01142,113.30765,23.120049
南阳,西安,2.73,move_in,112.542842,33.01142,108.953098,34.2778
南阳,十堰,2.3,move_in,112.542842,33.01142,110.801229,32.636994
南阳,北京,2.1,move_in,112.542842,33.01142,116.395645,39.929986
南阳,武汉,1.79,move_in,112.542842,33.01142,114.3162,30.581084
南阳,商洛,1.03,move_in,112.542842,33.01142,109.934208,33.873907
南阳,上海,0.85,move_in,112.542842,33.01142,121.487899,31.249162
南阳,宜昌,0.85,move_in,112.542842,33.01142,111.310981,30.732758
南阳,重庆,0.84,move_in,112.542842,33.01142,106.530635,29.544606
南阳,杭州,0.8,move_in,112.542842,33.01142,120.219375,30.259244
南阳,苏州,0.79,move_in,112.542842,33.01142,120.619907,31.317987
孝感,深圳,2.35,move_out,113.935734,30.927955,114.025974,22.546054
孝感,东莞,1.57,move_out,113.935734,30.927955,113.763434,23.043024
孝感,广州,1.33,move_out,113.935734,30.927955,113.30765,23.120049
孝感,北京,1.32,move_out,113.935734,30.927955,116.395645,39.929986
孝感,郑州,1.09,move_out,113.935734,30.927955,113.649644,34.75661
孝感,上海,1.08,move_out,113.935734,30.927955,121.487899,31.249162
孝感,长沙,0.88,move_out,113.935734,30.927955,112.979353,28.213478
孝感,苏州,0.85,move_out,113.935734,30.927955,120.619907,31.317987
孝感,信阳,0.65,move_out,113.935734,30.927955,114.085491,32.128582
孝感,杭州,0.59,move_out,113.935734,30.927955,120.219375,30.259244
孝感,信阳,1.66,move_in,113.935734,30.927955,114.085491,32.128582
孝感,北京,1.01,move_in,113.935734,30.927955,116.395645,39.929986
孝感,长沙,0.81,move_in,113.935734,30.927955,112.979353,28.213478
孝感,广州,0.73,move_in,113.935734,30.927955,113.30765,23.120049
孝感,深圳,0.72,move_in,113.935734,30.927955,114.025974,22.546054
孝感,重庆,0.69,move_in,113.935734,30.927955,106.530635,29.544606
孝感,驻马店,0.68,move_in,113.935734,30.927955,114.049154,32.983158
孝感,南阳,0.62,move_in,113.935734,30.927955,112.542842,33.01142
孝感,上海,0.58,move_in,113.935734,30.927955,121.487899,31.249162
孝感,郑州,0.51,move_in,113.935734,30.927955,113.649644,34.75661
黄石,深圳,2.75,move_out,115.050683,30.216127,114.025974,22.546054
黄石,温州,2.38,move_out,115.050683,30.216127,120.690635,28.002838
黄石,上海,2.07,move_out,115.050683,30.216127,121.487899,31.249162
黄石,九江,2.05,move_out,115.050683,30.216127,115.999848,29.71964
黄石,杭州,1.47,move_out,115.050683,30.216127,120.219375,30.259244
黄石,东莞,1.43,move_out,115.050683,30.216127,113.763434,23.043024
黄石,北京,1.11,move_out,115.050683,30.216127,116.395645,39.929986
黄石,南昌,1.04,move_out,115.050683,30.216127,115.893528,28.689578
黄石,苏州,1.02,move_out,115.050683,30.216127,120.619907,31.317987
黄石,广州,1.01,move_out,115.050683,30.216127,113.30765,23.120049
黄石,九江,2.6,move_in,115.050683,30.216127,115.999848,29.71964
黄石,深圳,1.12,move_in,115.050683,30.216127,114.025974,22.546054
黄石,南昌,0.95,move_in,115.050683,30.216127,115.893528,28.689578
黄石,长沙,0.88,move_in,115.050683,30.216127,112.979353,28.213478
黄石,温州,0.81,move_in,115.050683,30.216127,120.690635,28.002838
黄石,上海,0.79,move_in,115.050683,30.216127,121.487899,31.249162
黄石,北京,0.65,move_in,115.050683,30.216127,116.395645,39.929986
黄石,金华,0.63,move_in,115.050683,30.216127,119.652576,29.102899
黄石,广州,0.62,move_in,115.050683,30.216127,113.30765,23.120049
黄石,安庆,0.6,move_in,115.050683,30.216127,117.058739,30.537898
张家界,重庆,3.31,move_out,110.48162,29.124889,106.530635,29.544606
张家界,武汉,2.86,move_out,110.48162,29.124889,114.3162,30.581084
张家界,深圳,2.31,move_out,110.48162,29.124889,114.025974,22.546054
张家界,广州,2.14,move_out,110.48162,29.124889,113.30765,23.120049
张家界,东莞,2.08,move_out,110.48162,29.124889,113.763434,23.043024
张家界,恩施,1.45,move_out,110.48162,29.124889,109.517433,30.308978
张家界,铜仁,1.05,move_out,110.48162,29.124889,109.196161,27.726271
张家界,荆州,1.01,move_out,110.48162,29.124889,112.241866,30.332591
张家界,北京,0.99,move_out,110.48162,29.124889,116.395645,39.929986
张家界,宜昌,0.83,move_out,110.48162,29.124889,111.310981,30.732758
张家界,重庆,3.22,move_in,110.48162,29.124889,106.530635,29.544606
张家界,恩施,2.72,move_in,110.48162,29.124889,109.517433,30.308978
张家界,武汉,1.41,move_in,110.48162,29.124889,114.3162,30.581084
张家界,广州,1.32,move_in,110.48162,29.124889,113.30765,23.120049
张家界,上海,1.15,move_in,110.48162,29.124889,121.487899,31.249162
张家界,北京,1.09,move_in,110.48162,29.124889,116.395645,39.929986
